config_id,battery_type,num_motors,propeller_size,frame_size,radio_receiver,battery_capacity_mah,battery_weight_g,motor_thrust_per_g,total_thrust_g,total_weight_g,thrust_to_weight_ratio,payload_capacity_g,flight_time_min,power_consumption_w,max_speed_kmh,stability_score,crash_probability,drone_cost_usd
CFG-0924,LiPo 6S 8000mAh,4,"12""",450mm Standard,TBS Crossfire,8000,1050,900,3600,1817,1.981,1783,34.61,283.5,49.53,67.54,0.5628,497.28
CFG-0925,LiPo 6S 8000mAh,3,"5""",450mm Standard,FrSky R-XSR,8000,1050,800,2400,1649,1.455,751,32.85,315.31,93.36,47.32,0.716,372.96
CFG-0926,LiPo 3S 2200mAh,4,"5""",220mm Mini,DJI FPV Receiver,2200,180,900,3600,592,6.081,3008,17.07,86.72,105.5,67.97,0.4638,256.48
CFG-0927,LiPo 3S 2200mAh,3,"5""",220mm Mini,DJI FPV Receiver,2200,180,800,2400,509,4.715,1891,22.76,68.4,114.95,52.63,0.6138,213.92
CFG-0928,LiPo 4S 3000mAh,4,"5""",550mm Heavy,FrSky R-XSR,3000,320,900,3600,1222,2.946,2378,9.49,222.47,68.85,75.61,0.3429,348.32
CFG-0929,LiPo 4S 3000mAh,3,"7""",330mm Medium,ExpressLRS 900,3000,320,800,2400,783,3.065,1617,24.29,104.77,100.59,68.73,0.4411,243.04
CFG-0930,LiPo 4S 3000mAh,3,"12""",550mm Heavy,FrSky R-XSR,3000,320,800,2400,1199,2.002,1201,17.11,158.54,40.79,63.33,0.4657,339.36
CFG-0931,LiPo 4S 5000mAh,6,"7""",330mm Medium,FrSky R-XSR,5000,520,1000,6000,1284,4.673,4716,18.63,224.21,72.27,74.27,0.3956,406.56
CFG-0932,LiPo 3S 2200mAh,6,"5""",450mm Standard,FrSky R-XSR,2200,180,1000,6000,1070,5.607,4930,7.29,202.16,60.22,77.34,0.3968,374.08
CFG-0933,LiPo 3S 2200mAh,3,"9""",330mm Medium,ExpressLRS 900,2200,180,800,2400,661,3.631,1739,16.73,76.42,62.62,70.99,0.414,230.72
CFG-0934,LiPo 6S 8000mAh,4,"5""",450mm Standard,DJI FPV Receiver,8000,1050,900,3600,1742,2.067,1858,30.55,352.73,87.61,64.08,0.4328,463.68
CFG-0935,LiPo 4S 3000mAh,6,"12""",550mm Heavy,FrSky R-XSR,3000,320,1000,6000,1550,3.871,4450,8.99,249.03,42.66,86.52,0.2462,514.08
CFG-0936,LiPo 6S 8000mAh,3,"5""",220mm Mini,ExpressLRS 900,8000,1050,800,2400,1371,1.751,1029,44.62,248.03,127.67,51.66,0.5858,320.32
CFG-0937,LiPo 3S 2200mAh,3,"9""",550mm Heavy,ExpressLRS 900,2200,180,800,2400,1031,2.328,1369,8.78,136.21,42.95,70.57,0.4576,314.72
CFG-0938,LiPo 4S 3000mAh,3,"9""",330mm Medium,TBS Crossfire,3000,320,800,2400,804,2.985,1596,24.82,98.58,85.68,70.86,0.3739,275.52
CFG-0939,LiPo 6S 8000mAh,8,"7""",330mm Medium,ExpressLRS 900,8000,1050,1100,8800,2088,4.215,6712,25.97,453.11,74.09,87.71,0.2779,647.36
CFG-0940,LiPo 4S 3000mAh,4,"9""",220mm Mini,FrSky R-XSR,3000,320,900,3600,762,4.724,2838,28.09,95.77,91.39,64.39,0.5212,253.12
CFG-0941,LiPo 6S 8000mAh,6,"12""",450mm Standard,DJI FPV Receiver,8000,1050,1000,6000,2070,2.899,3930,26.24,362.73,49.64,76.29,0.3285,629.44
CFG-0942,LiPo 3S 2200mAh,3,"9""",220mm Mini,DJI FPV Receiver,2200,180,800,2400,539,4.453,1861,22.19,58.62,85.65,57.43,0.5465,230.72
CFG-0943,LiPo 6S 8000mAh,8,"7""",550mm Heavy,FrSky R-XSR,8000,1050,1100,8800,2456,3.583,6344,19.31,559.56,50.67,90.42,0.2545,716.8
CFG-0944,LiPo 4S 3000mAh,6,"7""",550mm Heavy,ExpressLRS 900,3000,320,1000,6000,1456,4.121,4544,9.59,264.01,49.15,87.55,0.2464,474.88
CFG-0945,LiPo 6S 4000mAh,3,"9""",450mm Standard,FrSky R-XSR,4000,680,800,2400,1309,1.833,1091,28.28,185.78,88.53,55.4,0.6065,328.16
CFG-0946,LiPo 3S 2200mAh,6,"12""",220mm Mini,FrSky R-XSR,2200,180,1000,6000,910,6.593,5090,11.9,124.62,49.33,72.95,0.3742,374.08
CFG-0947,LiPo 4S 5000mAh,3,"5""",450mm Standard,ExpressLRS 900,5000,520,800,2400,1121,2.141,1279,21.04,190.92,87.27,57.95,0.4837,300.16
CFG-0948,LiPo 3S 2200mAh,4,"7""",220mm Mini,FrSky R-XSR,2200,180,900,3600,598,6.02,3002,20.66,76.88,92.98,69.52,0.4343,217.28
CFG-0949,LiPo 3S 2200mAh,3,"5""",220mm Mini,TBS Crossfire,2200,180,800,2400,504,4.762,1896,24.24,67.53,117.04,59.84,0.5021,202.72
CFG-0950,LiPo 4S 5000mAh,4,"12""",330mm Medium,FrSky R-XSR,5000,520,900,3600,1132,3.18,2468,28.71,153.25,47.32,78.91,0.3064,339.36
CFG-0951,LiPo 3S 2200mAh,8,"5""",550mm Heavy,ExpressLRS 900,2200,180,1100,8800,1556,5.656,7244,4.79,353.31,46.6,88.65,0.2304,573.44
CFG-0952,LiPo 6S 8000mAh,6,"5""",220mm Mini,FrSky R-XSR,8000,1050,1000,6000,1660,3.614,4340,30.75,357.81,103.54,77.26,0.3626,446.88
CFG-0953,LiPo 3S 2200mAh,3,"5""",330mm Medium,TBS Crossfire,2200,180,800,2400,634,3.785,1766,17.17,91.01,91.25,65.03,0.445,236.32
CFG-0954,LiPo 3S 2200mAh,3,"12""",550mm Heavy,DJI FPV Receiver,2200,180,800,2400,1069,2.245,1331,11.11,136.56,34.39,58.4,0.5472,365.12
CFG-0955,LiPo 6S 4000mAh,3,"7""",220mm Mini,ExpressLRS 900,4000,680,800,2400,1013,2.369,1387,38.16,146.44,131.4,60.17,0.503,265.44
CFG-0956,LiPo 4S 3000mAh,4,"5""",450mm Standard,TBS Crossfire,3000,320,900,3600,1007,3.575,2593,17.27,172.99,95.17,71.79,0.4326,334.88
CFG-0957,LiPo 6S 8000mAh,6,"5""",450mm Standard,TBS Crossfire,8000,1050,1000,6000,1945,3.085,4055,26.1,439.65,81.8,85.66,0.3132,551.04
CFG-0958,LiPo 6S 4000mAh,8,"7""",220mm Mini,FrSky R-XSR,4000,680,1100,8800,1586,5.549,7214,17.84,316.92,96.21,77.19,0.4144,537.6
CFG-0959,LiPo 3S 2200mAh,4,"5""",330mm Medium,FrSky R-XSR,2200,180,900,3600,712,5.056,2888,12.22,110.23,90.83,71.09,0.4419,241.92
CFG-0960,LiPo 4S 5000mAh,4,"7""",550mm Heavy,DJI FPV Receiver,5000,520,900,3600,1448,2.486,2152,18.44,242.71,58.23,72.6,0.3487,435.68
CFG-0961,LiPo 4S 5000mAh,3,"12""",330mm Medium,DJI FPV Receiver,5000,520,800,2400,1039,2.31,1361,34.64,131.6,61.79,54.69,0.5573,333.76
CFG-0962,LiPo 3S 2200mAh,6,"9""",220mm Mini,DJI FPV Receiver,2200,180,1000,6000,860,6.977,5140,13.6,121.05,63.05,79.94,0.2972,388.64
CFG-0963,LiPo 4S 3000mAh,6,"12""",550mm Heavy,DJI FPV Receiver,3000,320,1000,6000,1560,3.846,4440,11.28,251.12,35.74,89.61,0.2782,562.24
CFG-0964,LiPo 4S 5000mAh,8,"5""",550mm Heavy,ExpressLRS 900,5000,520,1100,8800,1896,4.641,6904,9.86,456.81,47.48,87.76,0.3392,626.08
CFG-0965,LiPo 4S 3000mAh,3,"9""",220mm Mini,FrSky R-XSR,3000,320,800,2400,669,3.587,1731,35.31,77.63,99.77,58.67,0.558,204.96
CFG-0966,LiPo 4S 3000mAh,3,"7""",220mm Mini,ExpressLRS 900,3000,320,800,2400,653,3.675,1747,30.7,82.75,118.98,68.09,0.4394,209.44
CFG-0967,LiPo 4S 3000mAh,3,"5""",450mm Standard,DJI FPV Receiver,3000,320,800,2400,929,2.583,1471,18.44,149.55,94.2,58.85,0.5598,303.52
CFG-0968,LiPo 6S 8000mAh,6,"12""",220mm Mini,DJI FPV Receiver,8000,1050,1000,6000,1790,3.352,4210,33.33,300.28,62.76,72.18,0.3766,562.24
CFG-0969,LiPo 3S 2200mAh,3,"12""",450mm Standard,FrSky R-XSR,2200,180,800,2400,839,2.861,1561,15.56,99.67,44.77,65.51,0.4361,266.56
CFG-0970,LiPo 3S 2200mAh,3,"7""",330mm Medium,DJI FPV Receiver,2200,180,800,2400,651,3.687,1749,17.56,82.42,84.81,62.25,0.4972,254.24
CFG-0971,LiPo 6S 4000mAh,3,"5""",550mm Heavy,TBS Crossfire,4000,680,800,2400,1504,1.596,896,20.46,279.75,91.14,49.64,0.6125,398.72
CFG-0972,LiPo 3S 2200mAh,6,"7""",550mm Heavy,FrSky R-XSR,2200,180,1000,6000,1314,4.566,4686,7.64,231.04,39.02,84.71,0.3268,437.92
CFG-0973,LiPo 6S 4000mAh,3,"5""",450mm Standard,FrSky R-XSR,4000,680,800,2400,1279,1.876,1121,23.81,226.61,111.84,52.75,0.6301,311.36
CFG-0974,LiPo 6S 8000mAh,3,"7""",220mm Mini,TBS Crossfire,8000,1050,800,2400,1386,1.732,1014,49.7,220.12,103.65,52.07,0.6317,349.44
CFG-0975,LiPo 6S 8000mAh,3,"12""",220mm Mini,ExpressLRS 900,8000,1050,800,2400,1431,1.677,969,53.52,199.52,79.56,62.6,0.5523,353.92
CFG-0976,LiPo 3S 2200mAh,3,"5""",220mm Mini,FrSky R-XSR,2200,180,800,2400,499,4.81,1901,25.46,66.66,117.31,53.78,0.5503,165.76
CFG-0977,LiPo 4S 3000mAh,6,"9""",220mm Mini,DJI FPV Receiver,3000,320,1000,6000,1000,6.0,5000,19.39,147.27,76.46,78.83,0.2827,411.04
CFG-0978,LiPo 3S 2200mAh,3,"9""",450mm Standard,FrSky R-XSR,2200,180,800,2400,809,2.967,1591,13.14,99.38,61.97,67.23,0.491,249.76
CFG-0979,LiPo 6S 4000mAh,6,"12""",450mm Standard,ExpressLRS 900,4000,680,1000,6000,1692,3.546,4308,19.08,279.09,57.73,88.11,0.1906,534.24
CFG-0980,LiPo 4S 3000mAh,8,"9""",220mm Mini,ExpressLRS 900,3000,320,1100,8800,1276,6.897,7524,12.66,217.15,65.71,89.34,0.2592,523.04
CFG-0981,LiPo 6S 8000mAh,4,"12""",330mm Medium,DJI FPV Receiver,8000,1050,900,3600,1672,2.153,1928,44.41,254.45,61.23,69.57,0.4135,474.88
CFG-0982,LiPo 6S 4000mAh,6,"12""",220mm Mini,TBS Crossfire,4000,680,1000,6000,1415,4.24,4585,25.34,221.21,76.06,84.03,0.41,489.44
CFG-0983,LiPo 4S 5000mAh,8,"12""",330mm Medium,DJI FPV Receiver,5000,520,1100,8800,1694,5.195,7106,13.09,300.22,42.72,81.21,0.3658,665.28
CFG-0984,LiPo 4S 3000mAh,3,"7""",220mm Mini,DJI FPV Receiver,3000,320,800,2400,661,3.631,1739,30.39,84.07,119.8,55.64,0.5545,243.04
CFG-0985,LiPo 3S 2200mAh,8,"5""",450mm Standard,DJI FPV Receiver,2200,180,1100,8800,1344,6.548,7456,9.08,292.05,56.65,82.48,0.3163,556.64
CFG-0986,LiPo 4S 3000mAh,4,"7""",550mm Heavy,DJI FPV Receiver,3000,320,900,3600,1248,2.885,2352,12.17,200.06,61.65,78.69,0.3131,405.44
CFG-0987,LiPo 3S 2200mAh,6,"5""",330mm Medium,DJI FPV Receiver,2200,180,1000,6000,930,6.452,5070,9.47,168.47,76.24,72.48,0.4452,388.64
CFG-0988,LiPo 6S 8000mAh,4,"5""",220mm Mini,DJI FPV Receiver,8000,1050,900,3600,1462,2.462,2138,38.99,280.88,121.65,59.93,0.5638,396.48
CFG-0989,LiPo 4S 3000mAh,4,"7""",550mm Heavy,DJI FPV Receiver,3000,320,900,3600,1248,2.885,2352,13.29,200.06,63.07,75.87,0.3589,405.44
CFG-0990,LiPo 6S 8000mAh,3,"5""",450mm Standard,ExpressLRS 900,8000,1050,800,2400,1651,1.454,749,34.73,315.81,93.45,51.98,0.7022,387.52
CFG-0991,LiPo 3S 2200mAh,8,"9""",330mm Medium,FrSky R-XSR,2200,180,1100,8800,1264,6.962,7536,7.92,214.5,47.51,82.62,0.2748,519.68
CFG-0992,LiPo 6S 8000mAh,6,"12""",330mm Medium,FrSky R-XSR,8000,1050,1000,6000,1910,3.141,4090,31.76,326.71,57.52,82.29,0.3196,547.68
CFG-0993,LiPo 4S 3000mAh,6,"9""",330mm Medium,TBS Crossfire,3000,320,1000,6000,1125,5.333,4875,17.22,171.64,66.35,83.61,0.3208,433.44
CFG-0994,LiPo 3S 2200mAh,8,"5""",550mm Heavy,DJI FPV Receiver,2200,180,1100,8800,1564,5.627,7236,4.41,355.67,43.34,83.35,0.2839,607.04
CFG-0995,LiPo 3S 2200mAh,6,"5""",330mm Medium,TBS Crossfire,2200,180,1000,6000,925,6.486,5075,8.6,167.3,78.9,76.14,0.3459,377.44
CFG-0996,LiPo 6S 8000mAh,6,"9""",330mm Medium,DJI FPV Receiver,8000,1050,1000,6000,1860,3.226,4140,32.92,329.98,72.51,80.03,0.3842,562.24
CFG-0997,LiPo 6S 8000mAh,8,"5""",330mm Medium,TBS Crossfire,8000,1050,1100,8800,2059,4.274,6741,22.43,508.5,85.75,83.38,0.2295,651.84
CFG-0998,LiPo 4S 3000mAh,4,"12""",450mm Standard,FrSky R-XSR,3000,320,900,3600,1082,3.327,2518,19.63,144.51,54.95,71.28,0.378,342.72
CFG-0999,LiPo 4S 3000mAh,3,"12""",550mm Heavy,FrSky R-XSR,3000,320,800,2400,1199,2.002,1201,15.98,158.54,42.37,64.54,0.5369,339.36
CFG-1000,LiPo 4S 3000mAh,8,"12""",330mm Medium,DJI FPV Receiver,3000,320,1100,8800,1494,5.89,7306,8.41,254.98,40.44,82.74,0.3199,635.04
